Part protocol
File name;Part_Cali_MP-001_2019-10-17_10-40-05__NOK.csv
Protocol version;6.00.03

Index;Result information;Process values - curve related;Process values - EO related;Evaluation objects settings;Switch signal settings;Device information;Servo;Channel-X settings;Channel-Y settings;Cycle control settings;Evaluation settings;Trigger Y settings;Block settings;Measuring curve;Measuring points;Sequence;
Line;10;30;40;70;100;120;140;150;190;220;240;250;260;270;280;2510;



Result information
Date;2019/10/17
Time;10:40:05
Cycle number;120
Total result;NOK
Triggered switch signals;
Part serial number;
Measuring program name;-----
Measuring program number;1
Zero X offset;0.00;s
Tara Y offset;0.000;Kn









Process values - curve related
Block X;221.75;s;XMIN-X;0.00;s
Block Y;0.000;Kn;XMIN-Y;0.001;Kn
Ref X;38.74;s;XMAX-X;221.75;s
Peak-peak X;221.75;s;XMAX-Y;0.000;Kn
Peak-peak Y;0.511;Kn;YMIN-X;203.10;s
;;;YMIN-Y;-0.019;Kn
;;;YMAX-X;193.62;s
;;;YMAX-Y;0.491;Kn

Process values - EO related;Result;Entry;Exit;XMIN-X;XMIN-Y;XMAX-X;XMAX-Y;YMIN-Y;YMIN-X;YMAX-Y;YMAX-X;Calculated result;NOK cause;Violation X;Violation Y;Ref X;Ref Y;X at Delta-Y;Entrance-X;Entrance-Y;Exit-X;Exit-Y
;;;;s;Kn;s;Kn;Kn;s;Kn;s;-;-;s;Kn;s;Kn;s;s;Kn;s;Kn
EO-01;None;
EO-02;None;
EO-03;None;
EO-04;None;
EO-05;None;
EO-06;None;
EO-07;None;
EO-08;None;
EO-09;None;
EO-10;None;


















Evaluation objects settings;Reaction;X reference;Y-Reference;XMin;XMax;YMin;YMax;Entry;Exit;Curve part;Catch zone X;Catch zone Y;EO Name;Description;Re-entry ignored;Generate statistics;X-Hysteresis;Y-Hysteresis;Down sampling rate;Calc limit min;Calc limit max;Grad limit min;Grad limit max;Hyst limit min;Hyst limit max;Speed limit min;Speed limit max;Time limit min;Time limit max;Is curve inside box;GetRef type;CalcInput1 | dx;CalcInput2 | dx;Calc operation;Work limit min;Work limit max;Average limit min;Average limit max;Max bending;Detection dX;Signal;Operation;State;Visualization offset X;Visualization offset Y;Delta-Y Max;X1Min;X1Max;X2Min;X2Max;Y1Min;Y1Max;Y2Min;Y2Max;-
EO-01;OFF
EO-02;OFF
EO-03;OFF
EO-04;OFF
EO-05;OFF
EO-06;OFF
EO-07;OFF
EO-08;OFF
EO-09;OFF
EO-10;OFF



















Switch signal settings;Channel;Threshold at;;Trigger from;Reference;Latch until
Type S1;OFF
Type S2;OFF

















Device information
Device type;maXYmos NC
Device type number;5847B0
Device serial number;05524NC
Firmware version;1.5.60 (r483ab8)
-
-
-
-
-
IP Address;192.168.1.22
Network name;Cali
Profibus address;10
-
-
-
Device name;Cali
Company name;
Comment;

Servo
Servo version;n/a;Servo max. speed;300.000;mm/s
Type NC Joining Module;n/a;Range min.;0.00;mm
Serial number NC j.mod.;n/a;Range max.;138.00;mm
Brake;Holding Brake 0.00 Nm;Servo reference position;0.00;mm
Operating mode;Manual Work;Max. jog speed;10.000;mm/s
Brake test;Disabled;Jog. range min;0.00;mm
Automatic power;False;Jog. range max;400.00;mm
;;Reference speed;10.000;mm/s

Channel-X settings
Use the settings from global setup;True
Sensor-X type;±10V
Unit;mm
Used range from;0.00;mm
Used range to;400.00;mm
Decimal places;2 (iiiii.ff)
Scaling by;Teach-In
Point 1;0.00;mm;0.000;%
Point 2;100.00;mm;100.000;%
Invert signal;FALSE
Filter;500 Hz
Test point;0.00;mm
Tolerance;2.00;mm
Enable sensor test by dig-input;TRUE
Zoom from;0.00;mm
Zoom to;100.00;mm
Master Measurement Enable;FALSE
Master Measurement Nominal Position;0.00;mm
Encoder interpolation factor;-
Encoder electrical interface;-
Encoder referencing type;-
Encoder referencing edge;-
Encoder pulses per minute;-
Encoder use every nth-mark;-
Reference;-
Encoder reference points;-
Encoder coding;-
Encoder width;-
Encoder optimization;-
Encoder clock frequency;-
Termination resistor;-








Channel-Y settings
Use the settings from global setup;True
Sensor-Y type;±10V
Unit;Kn
Used range from;0.000;Kn
Used range to;30.000;Kn
Decimal places;3 (iiii.fff)
Scaling by;Calibration Sheet
Sensitivity;1000.000;Kn;-4.000;V
Zero point;0.000;Kn;0.000;V
Invert signal;FALSE
Filter;OFF
Piezo reset;-
Test point;0.000;Kn
Tolerance;0.100;Kn
Enable sensor test by dig-input;FALSE
Zoom from;0.000;Kn
Zoom to;1000.000;Kn












Cycle control settings
Use the settings from global setup;True
Measuring function;Y (t)
Delta-X;User-Defined;0.1000;s
START condition;Dig-Input
STOP condition;Dig-Input
Cycle time out;500.000;s
Gradient Delta X;-












Evaluation settings
Capture only first NOK-EO for statistics;False
Hysteresis-X;0.0;%
Hysteresis-Y;0.0;%






Trigger Y settings
Threshold;0.000;Kn
Value X at Trigger Y;0.00;s
Approach from;BELOW






Block settings
Value X at block;XMAX
Block at;0.00;s







Measuring curve
Number of measuring points;2220
Ref. Graph on;ABSOLUTE
Curve segment;0;2220;


Time;X(ABSOLUTE);Y;X(ABSOLUTE)


s;s;Kn;s
0.0001;0.00010;0.00061;0.00010
0.1000;0.10003;0.00132;0.10003
0.2001;0.20006;0.00106;0.20006
0.3001;0.30009;0.00106;0.30009
0.4001;0.40012;0.00113;0.40012
0.5001;0.50014;0.00094;0.50014
0.6002;0.60017;0.00084;0.60017
0.7002;0.70020;0.00098;0.70020
0.8002;0.80023;0.00119;0.80023
0.9003;0.90026;0.00143;0.90026
1.0003;1.00029;0.00139;1.00029
1.1003;1.10032;0.00124;1.10032
1.2003;1.20035;0.00109;1.20035
1.3004;1.30037;0.00126;1.30037
1.4004;1.40040;0.00131;1.40040
1.5004;1.50043;0.00143;1.50043
1.6005;1.60046;0.00146;1.60046
1.7005;1.70049;0.00134;1.70049
1.8005;1.80052;0.00106;1.80052
1.9005;1.90055;0.00128;1.90055
2.0006;2.00058;0.00133;2.00058
2.1006;2.10060;0.00145;2.10060
2.2006;2.20063;0.00121;2.20063
2.3007;2.30066;0.00128;2.30066
2.4007;2.40069;0.00112;2.40069
2.5007;2.50072;0.00088;2.50072
2.6007;2.60075;0.00158;2.60075
2.7008;2.70078;0.00090;2.70078
2.8008;2.80081;0.00135;2.80081
2.9008;2.90084;0.00079;2.90084
3.0009;3.00086;0.00128;3.00086
3.1009;3.10089;0.00128;3.10089
3.2009;3.20092;0.00156;3.20092
3.3010;3.30095;0.00140;3.30095
3.4010;3.40098;0.00138;3.40098
3.5010;3.50101;0.00118;3.50101
3.6010;3.60104;0.00124;3.60104
3.7011;3.70107;0.00161;3.70107
3.8011;3.80109;0.00107;3.80109
3.9011;3.90112;0.00121;3.90112
4.0012;4.00115;0.00134;4.00115
4.1012;4.10118;0.00131;4.10118
4.2012;4.20121;0.00137;4.20121
4.3012;4.30124;0.00128;4.30124
4.4013;4.40127;0.00118;4.40127
4.5013;4.50130;0.00139;4.50130
4.6013;4.60132;0.00105;4.60132
4.7014;4.70135;0.00120;4.70135
4.8014;4.80138;0.00153;4.80138
4.9014;4.90141;0.00133;4.90141
5.0014;5.00144;0.00127;5.00144
5.1015;5.10147;0.00158;5.10147
5.2015;5.20150;0.00145;5.20150
5.3015;5.30153;0.00148;5.30153
5.4016;5.40156;0.00128;5.40156
5.5016;5.50158;0.00069;5.50158
5.6016;5.60161;0.00101;5.60161
5.7016;5.70164;0.00103;5.70164
5.8017;5.80167;0.00108;5.80167
5.9017;5.90170;0.00139;5.90170
6.0017;6.00173;0.00094;6.00173
